serie,data,valor,frequencia,unidade
cdi,2025-11-26,0.055131,diaria,% ao dia
cdi,2025-11-27,0.055131,diaria,% ao dia
cdi,2025-11-28,0.055131,diaria,% ao dia
cdi,2025-12-01,0.055131,diaria,% ao dia
cdi,2025-12-02,0.055131,diaria,% ao dia
cdi,2025-12-03,0.055131,diaria,% ao dia
cdi,2025-12-04,0.055131,diaria,% ao dia
cdi,2025-12-05,0.055131,diaria,% ao dia
cdi,2025-12-08,0.055131,diaria,% ao dia
cdi,2025-12-09,0.055131,diaria,% ao dia
cdi,2025-12-10,0.055131,diaria,% ao dia
cdi,2025-12-11,0.055131,diaria,% ao dia
cdi,2025-12-12,0.055131,diaria,% ao dia
cdi,2025-12-15,0.055131,diaria,% ao dia
cdi,2025-12-16,0.055131,diaria,% ao dia
cdi,2025-12-17,0.055131,diaria,% ao dia
cdi,2025-12-18,0.055131,diaria,% ao dia
cdi,2025-12-19,0.055131,diaria,% ao dia
cdi,2025-12-22,0.055131,diaria,% ao dia
cdi,2025-12-23,0.055131,diaria,% ao dia
cdi,2025-12-24,0.055131,diaria,% ao dia
cdi,2025-12-26,0.055131,diaria,% ao dia
cdi,2025-12-29,0.055131,diaria,% ao dia
cdi,2025-12-30,0.055131,diaria,% ao dia
cdi,2025-12-31,0.055131,diaria,% ao dia
cdi,2026-01-02,0.055131,diaria,% ao dia
cdi,2026-01-05,0.055131,diaria,% ao dia
cdi,2026-01-06,0.055131,diaria,% ao dia
cdi,2026-01-07,0.055131,diaria,% ao dia
cdi,2026-01-08,0.055131,diaria,% ao dia
cdi,2026-01-09,0.055131,diaria,% ao dia
cdi,2026-01-12,0.055131,diaria,% ao dia
cdi,2026-01-13,0.055131,diaria,% ao dia
cdi,2026-01-14,0.055131,diaria,% ao dia
cdi,2026-01-15,0.055131,diaria,% ao dia
cdi,2026-01-16,0.055131,diaria,% ao dia
cdi,2026-01-19,0.055131,diaria,% ao dia
cdi,2026-01-20,0.055131,diaria,% ao dia
cdi,2026-01-21,0.055131,diaria,% ao dia
cdi,2026-01-22,0.055131,diaria,% ao dia
cdi,2026-01-23,0.055131,diaria,% ao dia
cdi,2026-01-26,0.055131,diaria,% ao dia
cdi,2026-01-27,0.055131,diaria,% ao dia
cdi,2026-01-28,0.055131,diaria,% ao dia
cdi,2026-01-29,0.055131,diaria,% ao dia
cdi,2026-01-30,0.055131,diaria,% ao dia
cdi,2026-02-02,0.055131,diaria,% ao dia
cdi,2026-02-03,0.055131,diaria,% ao dia
cdi,2026-02-04,0.055131,diaria,% ao dia
cdi,2026-02-05,0.055131,diaria,% ao dia
cdi,2026-02-06,0.055131,diaria,% ao dia
cdi,2026-02-09,0.055131,diaria,% ao dia
cdi,2026-02-10,0.055131,diaria,% ao dia
cdi,2026-02-11,0.055131,diaria,% ao dia
cdi,2026-02-12,0.055131,diaria,% ao dia
cdi,2026-02-13,0.055131,diaria,% ao dia
cdi,2026-02-18,0.055131,diaria,% ao dia
cdi,2026-02-19,0.055131,diaria,% ao dia
cdi,2026-02-20,0.055131,diaria,% ao dia
cdi,2026-02-23,0.055131,diaria,% ao dia
cdi,2026-02-24,0.055131,diaria,% ao dia
cdi,2026-02-25,0.055131,diaria,% ao dia
cdi,2026-02-26,0.055131,diaria,% ao dia
cdi,2026-02-27,0.055131,diaria,% ao dia
cdi,2026-03-02,0.055131,diaria,% ao dia
cdi,2026-03-03,0.055131,diaria,% ao dia
cdi,2026-03-04,0.055131,diaria,% ao dia
cdi,2026-03-05,0.055131,diaria,% ao dia
cdi,2026-03-06,0.055131,diaria,% ao dia
cdi,2026-03-09,0.055131,diaria,% ao dia
cdi,2026-03-10,0.055131,diaria,% ao dia
cdi,2026-03-11,0.055131,diaria,% ao dia
cdi,2026-03-12,0.055131,diaria,% ao dia
cdi,2026-03-13,0.055131,diaria,% ao dia
cdi,2026-03-16,0.055131,diaria,% ao dia
cdi,2026-03-17,0.055131,diaria,% ao dia
cdi,2026-03-18,0.055131,diaria,% ao dia
cdi,2026-03-19,0.054266,diaria,% ao dia
cdi,2026-03-20,0.054266,diaria,% ao dia
cdi,2026-03-23,0.054266,diaria,% ao dia
cdi,2026-03-24,0.054266,diaria,% ao dia
cdi,2026-03-25,0.054266,diaria,% ao dia
cdi,2026-03-26,0.054266,diaria,% ao dia
cdi,2026-03-27,0.054266,diaria,% ao dia
cdi,2026-03-30,0.054266,diaria,% ao dia
cdi,2026-03-31,0.054266,diaria,% ao dia
cdi,2026-04-01,0.054266,diaria,% ao dia
cdi,2026-04-02,0.054266,diaria,% ao dia
cdi,2026-04-06,0.054266,diaria,% ao dia
cdi,2026-04-07,0.054266,diaria,% ao dia
cdi,2026-04-08,0.054266,diaria,% ao dia
cdi,2026-04-09,0.054266,diaria,% ao dia
cdi,2026-04-10,0.054266,diaria,% ao dia
cdi,2026-04-13,0.054266,diaria,% ao dia
cdi,2026-04-14,0.054266,diaria,% ao dia
cdi,2026-04-15,0.054266,diaria,% ao dia
cdi,2026-04-16,0.054266,diaria,% ao dia
cdi,2026-04-17,0.054266,diaria,% ao dia
cdi,2026-04-20,0.054266,diaria,% ao dia
cdi,2026-04-22,0.054266,diaria,% ao dia
cdi,2026-04-23,0.054266,diaria,% ao dia
cdi,2026-04-24,0.054266,diaria,% ao dia
cdi,2026-04-27,0.054266,diaria,% ao dia
cdi,2026-04-28,0.054266,diaria,% ao dia
cdi,2026-04-29,0.054266,diaria,% ao dia
cdi,2026-04-30,0.0534,diaria,% ao dia
cdi,2026-05-04,0.0534,diaria,% ao dia
cdi,2026-05-05,0.0534,diaria,% ao dia
cdi,2026-05-06,0.0534,diaria,% ao dia
cdi,2026-05-07,0.0534,diaria,% ao dia
cdi,2026-05-08,0.0534,diaria,% ao dia
cdi,2026-05-11,0.0534,diaria,% ao dia
cdi,2026-05-12,0.0534,diaria,% ao dia
cdi,2026-05-13,0.0534,diaria,% ao dia
cdi,2026-05-14,0.0534,diaria,% ao dia
cdi,2026-05-15,0.0534,diaria,% ao dia
cdi,2026-05-18,0.0534,diaria,% ao dia
cdi,2026-05-19,0.0534,diaria,% ao dia
cdi,2026-05-20,0.0534,diaria,% ao dia
cdi,2026-05-21,0.0534,diaria,% ao dia
cdi,2026-05-22,0.0534,diaria,% ao dia
cdi,2026-05-25,0.0534,diaria,% ao dia
cdi,2026-05-26,0.0534,diaria,% ao dia
cdi,2026-05-27,0.0534,diaria,% ao dia
cdi,2026-05-28,0.0534,diaria,% ao dia
cdi,2026-05-29,0.0534,diaria,% ao dia
cdi,2026-06-01,0.0534,diaria,% ao dia
cdi,2026-06-02,0.0534,diaria,% ao dia
cdi,2026-06-03,0.0534,diaria,% ao dia
cdi,2026-06-05,0.0534,diaria,% ao dia
cdi,2026-06-08,0.0534,diaria,% ao dia
cdi,2026-06-09,0.0534,diaria,% ao dia
cdi,2026-06-10,0.0534,diaria,% ao dia
cdi,2026-06-11,0.0534,diaria,% ao dia
cdi,2026-06-12,0.0534,diaria,% ao dia
cdi,2026-06-15,0.0534,diaria,% ao dia
cdi,2026-06-16,0.0534,diaria,% ao dia
cdi,2026-06-17,0.0534,diaria,% ao dia
cdi,2026-06-18,0.052531,diaria,% ao dia
cdi,2026-06-19,0.052531,diaria,% ao dia
cdi,2026-06-22,0.052531,diaria,% ao dia
cdi,2026-06-23,0.052531,diaria,% ao dia
cdi,2026-06-24,0.052531,diaria,% ao dia
cdi,2026-06-25,0.052531,diaria,% ao dia
cdi,2026-06-26,0.052531,diaria,% ao dia
cdi,2026-06-29,0.052531,diaria,% ao dia
cdi,2026-06-30,0.052531,diaria,% ao dia
cdi,2026-07-01,0.052531,diaria,% ao dia
cdi,2026-07-02,0.052531,diaria,% ao dia
cdi,2026-07-03,0.052531,diaria,% ao dia
cdi,2026-07-06,0.052531,diaria,% ao dia
cdi,2026-07-07,0.052531,diaria,% ao dia
cdi,2026-07-08,0.052531,diaria,% ao dia
cdi,2026-07-09,0.052531,diaria,% ao dia
cdi,2026-07-10,0.052531,diaria,% ao dia
cdi,2026-07-13,0.052531,diaria,% ao dia
cdi,2026-07-14,0.052531,diaria,% ao dia
cdi,2026-07-15,0.052531,diaria,% ao dia
cdi,2026-07-16,0.052531,diaria,% ao dia
cdi,2026-07-17,0.052531,diaria,% ao dia
cdi,2026-07-20,0.052531,diaria,% ao dia
cdi,2026-07-21,0.052531,diaria,% ao dia
cdi,2026-07-22,0.052531,diaria,% ao dia
cdi,2026-07-23,0.052531,diaria,% ao dia
cdi,2026-07-24,0.052531,diaria,% ao dia
cdi,2026-07-27,0.052531,diaria,% ao dia
cdi,2026-07-28,0.052531,diaria,% ao dia
cdi,2026-07-29,0.052531,diaria,% ao dia
cdi,2026-07-30,0.052531,diaria,% ao dia
cdi,2026-07-31,0.052531,diaria,% ao dia
cdi,2026-08-03,0.052531,diaria,% ao dia
cdi,2026-08-04,0.052531,diaria,% ao dia
cdi,2026-08-05,0.052531,diaria,% ao dia
cdi,2026-08-06,0.05166,diaria,% ao dia
cdi,2026-08-07,0.05166,diaria,% ao dia
cdi,2026-08-10,0.05166,diaria,% ao dia
cdi,2026-08-11,0.05166,diaria,% ao dia
cdi,2026-08-12,0.05166,diaria,% ao dia
cdi,2026-08-13,0.05166,diaria,% ao dia
cdi,2026-08-14,0.05166,diaria,% ao dia
cdi,2026-08-17,0.05166,diaria,% ao dia
cdi,2026-08-18,0.05166,diaria,% ao dia
ibovespa,2021-08-19,117165.0,diaria,pontos
ibovespa,2021-08-20,118053.0,diaria,pontos
ibovespa,2021-08-23,117472.0,diaria,pontos
ibovespa,2021-08-24,120211.0,diaria,pontos
ibovespa,2021-08-25,120818.0,diaria,pontos
ibovespa,2021-08-26,118724.0,diaria,pontos
ibovespa,2021-08-27,120678.0,diaria,pontos
ibovespa,2021-08-30,119740.0,diaria,pontos
ibovespa,2021-08-31,118781.0,diaria,pontos
ibovespa,2021-09-01,119396.0,diaria,pontos
ibovespa,2021-09-02,116677.0,diaria,pontos
ibovespa,2021-09-03,116933.0,diaria,pontos
ibovespa,2021-09-06,117869.0,diaria,pontos
ibovespa,2021-09-08,113413.0,diaria,pontos
ibovespa,2021-09-09,115361.0,diaria,pontos
ibovespa,2021-09-10,114286.0,diaria,pontos
ibovespa,2021-09-13,116404.0,diaria,pontos
ibovespa,2021-09-14,116181.0,diaria,pontos
ibovespa,2021-09-15,115063.0,diaria,pontos
ibovespa,2021-09-16,113794.0,diaria,pontos
ibovespa,2021-09-17,111439.0,diaria,pontos
ibovespa,2021-09-20,108844.0,diaria,pontos
ibovespa,2021-09-21,110250.0,diaria,pontos
ibovespa,2021-09-22,112282.0,diaria,pontos
ibovespa,2021-09-23,114064.0,diaria,pontos
ibovespa,2021-09-24,113283.0,diaria,pontos
ibovespa,2021-09-27,113583.0,diaria,pontos
ibovespa,2021-09-28,110124.0,diaria,pontos
ibovespa,2021-09-29,111107.0,diaria,pontos
ibovespa,2021-09-30,110979.0,diaria,pontos
ibovespa,2021-10-01,112900.0,diaria,pontos
ibovespa,2021-10-04,110393.0,diaria,pontos
ibovespa,2021-10-05,110458.0,diaria,pontos
ibovespa,2021-10-06,110560.0,diaria,pontos
ibovespa,2021-10-07,110585.0,diaria,pontos
ibovespa,2021-10-08,112833.0,diaria,pontos
ibovespa,2021-10-11,112180.0,diaria,pontos
ibovespa,2021-10-13,113456.0,diaria,pontos
ibovespa,2021-10-14,113185.0,diaria,pontos
ibovespa,2021-10-15,114648.0,diaria,pontos
ibovespa,2021-10-18,114428.0,diaria,pontos
ibovespa,2021-10-19,110673.0,diaria,pontos
ibovespa,2021-10-20,110786.0,diaria,pontos
ibovespa,2021-10-21,107735.0,diaria,pontos
ibovespa,2021-10-22,106296.0,diaria,pontos
ibovespa,2021-10-25,108715.0,diaria,pontos
ibovespa,2021-10-26,106420.0,diaria,pontos
ibovespa,2021-10-27,106363.0,diaria,pontos
ibovespa,2021-10-28,105705.0,diaria,pontos
ibovespa,2021-10-29,103501.0,diaria,pontos
ibovespa,2021-11-01,105551.0,diaria,pontos
ibovespa,2021-11-03,105617.0,diaria,pontos
ibovespa,2021-11-04,103412.0,diaria,pontos
ibovespa,2021-11-05,104824.0,diaria,pontos
ibovespa,2021-11-08,104781.0,diaria,pontos
ibovespa,2021-11-09,105535.0,diaria,pontos
ibovespa,2021-11-10,105968.0,diaria,pontos
ibovespa,2021-11-11,107725.0,diaria,pontos
ibovespa,2021-11-12,106312.0,diaria,pontos
ibovespa,2021-11-16,104508.0,diaria,pontos
ibovespa,2021-11-17,102945.0,diaria,pontos
ibovespa,2021-11-18,102524.0,diaria,pontos
ibovespa,2021-11-19,103035.0,diaria,pontos
ibovespa,2021-11-22,102122.0,diaria,pontos
ibovespa,2021-11-23,103663.0,diaria,pontos
ibovespa,2021-11-24,104514.0,diaria,pontos
ibovespa,2021-11-25,105811.0,diaria,pontos
ibovespa,2021-11-26,102224.0,diaria,pontos
ibovespa,2021-11-29,102814.0,diaria,pontos
ibovespa,2021-11-30,101915.0,diaria,pontos
ibovespa,2021-12-01,100775.0,diaria,pontos
ibovespa,2021-12-02,104466.0,diaria,pontos
ibovespa,2021-12-03,105070.0,diaria,pontos
ibovespa,2021-12-06,106859.0,diaria,pontos
ibovespa,2021-12-07,107558.0,diaria,pontos
ibovespa,2021-12-08,108096.0,diaria,pontos
ibovespa,2021-12-09,106291.0,diaria,pontos
ibovespa,2021-12-10,107758.0,diaria,pontos
ibovespa,2021-12-13,107383.0,diaria,pontos
ibovespa,2021-12-14,106760.0,diaria,pontos
ibovespa,2021-12-15,107370.0,diaria,pontos
ibovespa,2021-12-16,108212.0,diaria,pontos
ibovespa,2021-12-17,107201.0,diaria,pontos
ibovespa,2021-12-20,105020.0,diaria,pontos
ibovespa,2021-12-21,105500.0,diaria,pontos
ibovespa,2021-12-22,105244.0,diaria,pontos
ibovespa,2021-12-23,104891.0,diaria,pontos
ibovespa,2021-12-27,105531.0,diaria,pontos
ibovespa,2021-12-28,104864.0,diaria,pontos
ibovespa,2021-12-29,104107.0,diaria,pontos
ibovespa,2021-12-30,104822.0,diaria,pontos
ibovespa,2022-01-03,103922.0,diaria,pontos
ibovespa,2022-01-04,103514.0,diaria,pontos
ibovespa,2022-01-05,101006.0,diaria,pontos
ibovespa,2022-01-06,101561.0,diaria,pontos
ibovespa,2022-01-07,102719.0,diaria,pontos
ibovespa,2022-01-10,101945.0,diaria,pontos
ibovespa,2022-01-11,103779.0,diaria,pontos
ibovespa,2022-01-12,105686.0,diaria,pontos
ibovespa,2022-01-13,105530.0,diaria,pontos
ibovespa,2022-01-14,106928.0,diaria,pontos
ibovespa,2022-01-17,106692.0,diaria,pontos
ibovespa,2022-01-18,106522.0,diaria,pontos
ibovespa,2022-01-19,108013.0,diaria,pontos
ibovespa,2022-01-20,109102.0,diaria,pontos
ibovespa,2022-01-21,108942.0,diaria,pontos
ibovespa,2022-01-24,107752.0,diaria,pontos
ibovespa,2022-01-25,109845.0,diaria,pontos
ibovespa,2022-01-26,111573.0,diaria,pontos
ibovespa,2022-01-27,112315.0,diaria,pontos
ibovespa,2022-01-28,111478.0,diaria,pontos
ibovespa,2022-01-31,112388.0,diaria,pontos
ibovespa,2022-02-01,113147.0,diaria,pontos
ibovespa,2022-02-02,112161.0,diaria,pontos
ibovespa,2022-02-03,111696.0,diaria,pontos
ibovespa,2022-02-04,112245.0,diaria,pontos
ibovespa,2022-02-07,111996.0,diaria,pontos
ibovespa,2022-02-08,112234.0,diaria,pontos
ibovespa,2022-02-09,112461.0,diaria,pontos
ibovespa,2022-02-10,113359.0,diaria,pontos
ibovespa,2022-02-11,113572.0,diaria,pontos
ibovespa,2022-02-14,113807.0,diaria,pontos
ibovespa,2022-02-15,114660.0,diaria,pontos
ibovespa,2022-02-16,115181.0,diaria,pontos
ibovespa,2022-02-17,113528.0,diaria,pontos
ibovespa,2022-02-18,112768.0,diaria,pontos
ibovespa,2022-02-21,111725.0,diaria,pontos
ibovespa,2022-02-22,112892.0,diaria,pontos
ibovespa,2022-02-23,112008.0,diaria,pontos
ibovespa,2022-02-24,111592.0,diaria,pontos
ibovespa,2022-02-25,113142.0,diaria,pontos
ibovespa,2022-03-02,115174.0,diaria,pontos
ibovespa,2022-03-03,115166.0,diaria,pontos
ibovespa,2022-03-04,114474.0,diaria,pontos
ibovespa,2022-03-07,111593.0,diaria,pontos
ibovespa,2022-03-08,111203.0,diaria,pontos
ibovespa,2022-03-09,113900.0,diaria,pontos
ibovespa,2022-03-10,113663.0,diaria,pontos
ibovespa,2022-03-11,111713.0,diaria,pontos
ibovespa,2022-03-14,109928.0,diaria,pontos
ibovespa,2022-03-15,108959.0,diaria,pontos
ibovespa,2022-03-16,111112.0,diaria,pontos
ibovespa,2022-03-17,113076.0,diaria,pontos
ibovespa,2022-03-18,115311.0,diaria,pontos
ibovespa,2022-03-21,116155.0,diaria,pontos
ibovespa,2022-03-22,117272.0,diaria,pontos
ibovespa,2022-03-23,117457.0,diaria,pontos
ibovespa,2022-03-24,119053.0,diaria,pontos
ibovespa,2022-03-25,119081.0,diaria,pontos
ibovespa,2022-03-28,118738.0,diaria,pontos
ibovespa,2022-03-29,120014.0,diaria,pontos
ibovespa,2022-03-30,120260.0,diaria,pontos
ibovespa,2022-03-31,119999.0,diaria,pontos
ibovespa,2022-04-01,121570.0,diaria,pontos
ibovespa,2022-04-04,121280.0,diaria,pontos
ibovespa,2022-04-05,118885.0,diaria,pontos
ibovespa,2022-04-06,118228.0,diaria,pontos
ibovespa,2022-04-07,118862.0,diaria,pontos
ibovespa,2022-04-08,118322.0,diaria,pontos
ibovespa,2022-04-11,116953.0,diaria,pontos
ibovespa,2022-04-12,116147.0,diaria,pontos
ibovespa,2022-04-13,116782.0,diaria,pontos
ibovespa,2022-04-14,116182.0,diaria,pontos
ibovespa,2022-04-18,115687.0,diaria,pontos
ibovespa,2022-04-19,115057.0,diaria,pontos
ibovespa,2022-04-20,114344.0,diaria,pontos
ibovespa,2022-04-22,111078.0,diaria,pontos
ibovespa,2022-04-25,110685.0,diaria,pontos
ibovespa,2022-04-26,108213.0,diaria,pontos
ibovespa,2022-04-27,109349.0,diaria,pontos
ibovespa,2022-04-28,109919.0,diaria,pontos
ibovespa,2022-04-29,107876.0,diaria,pontos
ibovespa,2022-05-02,106639.0,diaria,pontos
ibovespa,2022-05-03,106528.0,diaria,pontos
ibovespa,2022-05-04,108344.0,diaria,pontos
ibovespa,2022-05-05,105304.0,diaria,pontos
ibovespa,2022-05-06,105135.0,diaria,pontos
ibovespa,2022-05-09,103250.0,diaria,pontos
ibovespa,2022-05-10,103110.0,diaria,pontos
ibovespa,2022-05-11,104397.0,diaria,pontos
ibovespa,2022-05-12,105688.0,diaria,pontos
ibovespa,2022-05-13,106924.0,diaria,pontos
ibovespa,2022-05-16,108233.0,diaria,pontos
ibovespa,2022-05-17,108789.0,diaria,pontos
ibovespa,2022-05-18,106247.0,diaria,pontos
ibovespa,2022-05-19,107005.0,diaria,pontos
ibovespa,2022-05-20,108488.0,diaria,pontos
ibovespa,2022-05-23,110346.0,diaria,pontos
ibovespa,2022-05-24,110581.0,diaria,pontos
ibovespa,2022-05-25,110580.0,diaria,pontos
ibovespa,2022-05-26,111890.0,diaria,pontos
ibovespa,2022-05-27,111942.0,diaria,pontos
ibovespa,2022-05-30,111032.0,diaria,pontos
ibovespa,2022-05-31,111351.0,diaria,pontos
ibovespa,2022-06-01,111360.0,diaria,pontos
ibovespa,2022-06-02,112393.0,diaria,pontos
ibovespa,2022-06-03,111102.0,diaria,pontos
ibovespa,2022-06-06,110186.0,diaria,pontos
ibovespa,2022-06-07,110070.0,diaria,pontos
ibovespa,2022-06-08,108368.0,diaria,pontos
ibovespa,2022-06-09,107094.0,diaria,pontos
ibovespa,2022-06-10,105481.0,diaria,pontos
ibovespa,2022-06-13,102598.0,diaria,pontos
ibovespa,2022-06-14,102063.0,diaria,pontos
ibovespa,2022-06-15,102807.0,diaria,pontos
ibovespa,2022-06-17,99825.0,diaria,pontos
ibovespa,2022-06-20,99853.0,diaria,pontos
ibovespa,2022-06-21,99685.0,diaria,pontos
ibovespa,2022-06-22,99522.0,diaria,pontos
ibovespa,2022-06-23,98080.0,diaria,pontos
ibovespa,2022-06-24,98672.0,diaria,pontos
ibovespa,2022-06-27,100764.0,diaria,pontos
ibovespa,2022-06-28,100591.0,diaria,pontos
ibovespa,2022-06-29,99622.0,diaria,pontos
ibovespa,2022-06-30,98542.0,diaria,pontos
ibovespa,2022-07-01,98954.0,diaria,pontos
ibovespa,2022-07-04,98609.0,diaria,pontos
ibovespa,2022-07-05,98295.0,diaria,pontos
ibovespa,2022-07-06,98719.0,diaria,pontos
ibovespa,2022-07-07,100730.0,diaria,pontos
ibovespa,2022-07-08,100289.0,diaria,pontos
ibovespa,2022-07-11,98212.0,diaria,pontos
ibovespa,2022-07-12,98271.0,diaria,pontos
ibovespa,2022-07-13,97881.0,diaria,pontos
ibovespa,2022-07-14,96121.0,diaria,pontos
ibovespa,2022-07-15,96551.0,diaria,pontos
ibovespa,2022-07-18,96916.0,diaria,pontos
ibovespa,2022-07-19,98245.0,diaria,pontos
ibovespa,2022-07-20,98287.0,diaria,pontos
ibovespa,2022-07-21,99033.0,diaria,pontos
ibovespa,2022-07-22,98925.0,diaria,pontos
ibovespa,2022-07-25,100270.0,diaria,pontos
ibovespa,2022-07-26,99772.0,diaria,pontos
ibovespa,2022-07-27,101438.0,diaria,pontos
ibovespa,2022-07-28,102597.0,diaria,pontos
ibovespa,2022-07-29,103165.0,diaria,pontos
ibovespa,2022-08-01,102225.0,diaria,pontos
ibovespa,2022-08-02,103362.0,diaria,pontos
ibovespa,2022-08-03,103775.0,diaria,pontos
ibovespa,2022-08-04,105892.0,diaria,pontos
ibovespa,2022-08-05,106472.0,diaria,pontos
ibovespa,2022-08-08,108402.0,diaria,pontos
ibovespa,2022-08-09,108651.0,diaria,pontos
ibovespa,2022-08-10,110236.0,diaria,pontos
ibovespa,2022-08-11,109718.0,diaria,pontos
ibovespa,2022-08-12,112764.0,diaria,pontos
ibovespa,2022-08-15,113032.0,diaria,pontos
ibovespa,2022-08-16,113512.0,diaria,pontos
ibovespa,2022-08-17,113708.0,diaria,pontos
ibovespa,2022-08-18,113813.0,diaria,pontos
ibovespa,2022-08-19,111496.0,diaria,pontos
ibovespa,2022-08-22,110501.0,diaria,pontos
ibovespa,2022-08-23,112857.0,diaria,pontos
ibovespa,2022-08-24,112898.0,diaria,pontos
ibovespa,2022-08-25,113532.0,diaria,pontos
ibovespa,2022-08-26,112299.0,diaria,pontos
ibovespa,2022-08-29,112323.0,diaria,pontos
ibovespa,2022-08-30,110431.0,diaria,pontos
ibovespa,2022-08-31,109523.0,diaria,pontos
ibovespa,2022-09-01,110405.0,diaria,pontos
ibovespa,2022-09-02,110864.0,diaria,pontos
ibovespa,2022-09-05,112203.0,diaria,pontos
ibovespa,2022-09-06,109764.0,diaria,pontos
ibovespa,2022-09-08,109916.0,diaria,pontos
ibovespa,2022-09-09,112300.0,diaria,pontos
ibovespa,2022-09-12,113407.0,diaria,pontos
ibovespa,2022-09-13,110794.0,diaria,pontos
ibovespa,2022-09-14,110547.0,diaria,pontos
ibovespa,2022-09-15,109954.0,diaria,pontos
ibovespa,2022-09-16,109280.0,diaria,pontos
ibovespa,2022-09-19,111824.0,diaria,pontos
ibovespa,2022-09-20,112517.0,diaria,pontos
ibovespa,2022-09-21,111936.0,diaria,pontos
ibovespa,2022-09-22,114070.0,diaria,pontos
ibovespa,2022-09-23,111716.0,diaria,pontos
ibovespa,2022-09-26,109114.0,diaria,pontos
ibovespa,2022-09-27,108376.0,diaria,pontos
ibovespa,2022-09-28,108451.0,diaria,pontos
ibovespa,2022-09-29,107664.0,diaria,pontos
ibovespa,2022-09-30,110037.0,diaria,pontos
ibovespa,2022-10-03,116134.0,diaria,pontos
ibovespa,2022-10-04,116230.0,diaria,pontos
ibovespa,2022-10-05,117198.0,diaria,pontos
ibovespa,2022-10-06,117561.0,diaria,pontos
ibovespa,2022-10-07,116375.0,diaria,pontos
ibovespa,2022-10-10,115941.0,diaria,pontos
ibovespa,2022-10-11,114827.0,diaria,pontos
ibovespa,2022-10-13,114300.0,diaria,pontos
ibovespa,2022-10-14,112072.0,diaria,pontos
ibovespa,2022-10-17,113624.0,diaria,pontos
ibovespa,2022-10-18,115743.0,diaria,pontos
ibovespa,2022-10-19,116274.0,diaria,pontos
ibovespa,2022-10-20,117171.0,diaria,pontos
ibovespa,2022-10-21,119929.0,diaria,pontos
ibovespa,2022-10-24,116013.0,diaria,pontos
ibovespa,2022-10-25,114626.0,diaria,pontos
ibovespa,2022-10-26,112764.0,diaria,pontos
ibovespa,2022-10-27,114641.0,diaria,pontos
ibovespa,2022-10-28,114539.0,diaria,pontos
ibovespa,2022-10-31,116037.0,diaria,pontos
ibovespa,2022-11-01,116929.0,diaria,pontos
ibovespa,2022-11-03,116896.0,diaria,pontos
ibovespa,2022-11-04,118155.0,diaria,pontos
ibovespa,2022-11-07,115342.0,diaria,pontos
ibovespa,2022-11-08,116160.0,diaria,pontos
ibovespa,2022-11-09,113580.0,diaria,pontos
ibovespa,2022-11-10,109775.0,diaria,pontos
ibovespa,2022-11-11,112253.0,diaria,pontos
ibovespa,2022-11-14,113161.0,diaria,pontos
ibovespa,2022-11-16,110243.0,diaria,pontos
ibovespa,2022-11-17,109703.0,diaria,pontos
ibovespa,2022-11-18,108880.0,diaria,pontos
ibovespa,2022-11-21,109748.0,diaria,pontos
ibovespa,2022-11-22,109037.0,diaria,pontos
ibovespa,2022-11-23,108683.0,diaria,pontos
ibovespa,2022-11-24,111831.0,diaria,pontos
ibovespa,2022-11-25,108977.0,diaria,pontos
ibovespa,2022-11-28,108782.0,diaria,pontos
ibovespa,2022-11-29,110910.0,diaria,pontos
ibovespa,2022-11-30,112486.0,diaria,pontos
ibovespa,2022-12-01,110926.0,diaria,pontos
ibovespa,2022-12-02,111924.0,diaria,pontos
ibovespa,2022-12-05,109401.0,diaria,pontos
ibovespa,2022-12-06,109533.0,diaria,pontos
ibovespa,2022-12-07,109361.0,diaria,pontos
ibovespa,2022-12-08,107245.0,diaria,pontos
ibovespa,2022-12-09,107689.0,diaria,pontos
ibovespa,2022-12-12,105264.0,diaria,pontos
ibovespa,2022-12-13,103892.0,diaria,pontos
ibovespa,2022-12-14,103803.0,diaria,pontos
ibovespa,2022-12-15,103738.0,diaria,pontos
ibovespa,2022-12-16,102825.0,diaria,pontos
ibovespa,2022-12-19,104530.0,diaria,pontos
ibovespa,2022-12-20,106979.0,diaria,pontos
ibovespa,2022-12-21,107313.0,diaria,pontos
ibovespa,2022-12-22,107317.0,diaria,pontos
ibovespa,2022-12-23,109698.0,diaria,pontos
ibovespa,2022-12-26,108738.0,diaria,pontos
ibovespa,2022-12-27,108347.0,diaria,pontos
ibovespa,2022-12-28,110237.0,diaria,pontos
ibovespa,2022-12-29,110031.0,diaria,pontos
ibovespa,2023-01-02,106376.0,diaria,pontos
ibovespa,2023-01-03,104166.0,diaria,pontos
ibovespa,2023-01-04,105334.0,diaria,pontos
ibovespa,2023-01-05,107518.0,diaria,pontos
ibovespa,2023-01-06,108836.0,diaria,pontos
ibovespa,2023-01-09,109227.0,diaria,pontos
ibovespa,2023-01-10,110912.0,diaria,pontos
ibovespa,2023-01-11,111763.0,diaria,pontos
ibovespa,2023-01-12,111877.0,diaria,pontos
ibovespa,2023-01-13,110916.0,diaria,pontos
ibovespa,2023-01-16,109213.0,diaria,pontos
ibovespa,2023-01-17,111439.0,diaria,pontos
ibovespa,2023-01-18,112452.0,diaria,pontos
ibovespa,2023-01-19,113006.0,diaria,pontos
